Date,GSS,assets_in_composite
2021-07-13,0.20330093696601093,11
2021-07-14,-0.10624639014029912,11
2021-07-15,0.16149058931163335,11
2021-07-16,0.2137381808948599,11
2021-07-17,,1
2021-07-18,,1
2021-07-19,0.5011627978555316,11
2021-07-20,-0.10722115409832006,11
2021-07-21,-0.5460651062956091,11
2021-07-22,-0.06424751760549316,11
2021-07-23,-0.1286319571494993,11
2021-07-24,,1
2021-07-25,,1
2021-07-26,-0.1711183489998527,11
2021-07-27,0.10656382637088435,11
2021-07-28,-0.2530987642613281,11
2021-07-29,-0.19243093139945044,11
2021-07-30,0.11866938968439053,11
2021-07-31,,1
2021-08-01,,1
2021-08-02,0.0085053391345746,11
2021-08-03,-0.11689052468325735,11
2021-08-04,-0.08738816045300438,11
2021-08-05,-0.33727650148995864,11
2021-08-06,-0.3799536757932793,11
2021-08-07,,1
2021-08-08,,1
2021-08-09,-0.36439766702382953,11
2021-08-10,0.15338629296579973,11
2021-08-11,-0.04766559155715426,11
2021-08-12,-0.0887744281283512,11
2021-08-13,-0.22021223272854273,11
2021-08-14,,1
2021-08-15,,1
2021-08-16,0.1772317574491096,11
2021-08-17,0.5014359833357755,11
2021-08-18,0.15658718526902152,11
2021-08-19,0.07686994631744372,11
2021-08-20,-0.3480284483666804,11
2021-08-21,,1
2021-08-22,,1
2021-08-23,-0.24224232447626265,11
2021-08-24,-0.23263472798233256,11
2021-08-25,-0.3632626240247871,11
2021-08-26,0.13312567565242325,11
2021-08-27,-0.2518733376566626,11
2021-08-28,,1
2021-08-29,,1
2021-08-30,-0.10443992520689163,11
2021-08-31,-0.23953038596190623,11
2021-09-01,-0.3787909013845478,11
2021-09-02,-0.17644248022525658,11
2021-09-03,-0.20690841987983186,11
2021-09-04,,1
2021-09-05,,1
2021-09-06,,3
2021-09-07,0.09113101183712594,11
2021-09-08,0.18281320316945351,11
2021-09-09,0.06675524326300603,11
2021-09-10,0.325716894663657,11
2021-09-11,,1
2021-09-12,,1
2021-09-13,0.021526949466545018,11
2021-09-14,0.19309171364308428,11
2021-09-15,-0.16078770127195044,11
2021-09-16,0.03997640791404733,11
2021-09-17,0.2040900845986374,11
2021-09-18,,1
2021-09-19,,1
2021-09-20,0.9176209979357769,11
2021-09-21,0.27234247047487264,11
2021-09-22,-0.13019701228368688,11
2021-09-23,-0.7160647691187191,11
2021-09-24,-0.026907763776497416,11
2021-09-25,,1
2021-09-26,,1
2021-09-27,0.02853242667748829,11
2021-09-28,0.5512312275576658,11
2021-09-29,-0.027361540378257162,11
2021-09-30,0.32583593457428284,11
2021-10-01,-0.1038099722477035,11
2021-10-02,,1
2021-10-03,,1
2021-10-04,0.5244095433076802,11
2021-10-05,-0.24707077892699655,11
2021-10-06,-0.1631477491497879,11
2021-10-07,-0.14218751885507575,11
2021-10-08,-0.05550965222182289,11
2021-10-09,,1
2021-10-10,,1
2021-10-11,0.047812329096077584,11
2021-10-12,-0.03755866753522899,11
2021-10-13,-0.1902980060192703,11
2021-10-14,-0.45413922622536496,11
2021-10-15,-0.6446046134300587,11
2021-10-16,,1
2021-10-17,,1
2021-10-18,-0.2170919462928591,11
2021-10-19,-0.4636786894280293,11
2021-10-20,-0.22858725123064588,11
2021-10-21,0.04242610505807063,11
2021-10-22,0.40733894491742223,11
2021-10-23,,1
2021-10-24,,1
2021-10-25,-0.14592221120714635,11
2021-10-26,0.1362613966337619,11
2021-10-27,0.15445467218912076,11
2021-10-28,-0.4327357381041082,11
2021-10-29,0.11763402418456191,11
2021-10-30,,1
2021-10-31,,1
2021-11-01,0.020096162871146947,11
2021-11-02,-0.19442944450873442,11
2021-11-03,-0.59743997058033,11
2021-11-04,0.017989297069155016,11
2021-11-05,0.3584715303468953,11
2021-11-06,,1
2021-11-07,,1
2021-11-08,-0.24588902767370674,11
2021-11-09,0.28688029135928866,11
2021-11-10,0.4089782104193036,11
2021-11-11,0.07029455250592553,11
2021-11-12,-0.19341203366612722,11
2021-11-13,,1
2021-11-14,,1
2021-11-15,0.10903551896640952,11
2021-11-16,0.16708321309730695,11
2021-11-17,-0.05873028488983894,11
2021-11-18,0.29614002093819086,11
2021-11-19,-0.10851374862937134,11
2021-11-20,,1
2021-11-21,,1
2021-11-22,0.35272908509620365,11
2021-11-23,-0.17728432986444356,11
2021-11-24,0.07622812561892744,11
2021-11-25,,3
2021-11-26,0.8033442431990436,11
2021-11-27,,1
2021-11-28,,1
2021-11-29,-0.13343551143765756,11
2021-11-30,0.4015058196672484,11
2021-12-01,0.4762041762147955,11
2021-12-02,-0.21516891010656022,11
2021-12-03,0.9224020507930156,11
2021-12-04,,1
2021-12-05,,1
2021-12-06,-0.20025884992195184,11
2021-12-07,-0.44978495339468993,11
2021-12-08,-0.20225691081770822,11
2021-12-09,0.2903896936014071,11
2021-12-10,0.004194429908815103,11
2021-12-11,,1
2021-12-12,,1
2021-12-13,0.5562068151018633,11
2021-12-14,0.19862746811120058,11
2021-12-15,-0.49647146236053047,11
2021-12-16,0.2650899129156409,11
2021-12-17,0.4710570564065622,11
2021-12-18,,1
2021-12-19,,1
2021-12-20,0.3743300446531631,11
2021-12-21,-0.7095507660722828,11
2021-12-22,-0.2379387093924394,11
2021-12-23,-0.450768148599111,11
2021-12-24,,3
2021-12-25,,1
2021-12-26,,1
2021-12-27,-0.09042945009033568,11
2021-12-28,0.08758140343460621,11
2021-12-29,-0.08344267792534492,11
2021-12-30,-0.14180894544291386,11
2021-12-31,0.026682704433690075,11
2022-01-01,,1
2022-01-02,,1
2022-01-03,-0.4272269322593583,11
2022-01-04,0.28780851154476994,11
2022-01-05,0.5953346769240002,11
2022-01-06,-0.1957086843541714,11
2022-01-07,0.03644777093889092,11
2022-01-08,,1
2022-01-09,,1
2022-01-10,-0.04573243663772295,11
2022-01-11,-0.16451957379944704,11
2022-01-12,-0.4460212017298162,11
2022-01-13,0.3860662052960162,11
2022-01-14,0.16069626562392275,11
2022-01-15,,1
2022-01-16,,1
2022-01-17,,3
2022-01-18,0.5963643239593096,11
2022-01-19,0.6891082876730051,11
2022-01-20,0.4244634176163572,11
2022-01-21,0.9188215732345276,11
2022-01-22,,1
2022-01-23,,1
2022-01-24,0.41155169498093236,11
2022-01-25,0.5962022936653781,11
2022-01-26,0.6428085223776296,11
2022-01-27,0.5491991488131003,11
2022-01-28,-0.1557211277810637,11
2022-01-29,,1
2022-01-30,,1
2022-01-31,-0.4560708752038618,11
2022-02-01,-0.3997272231670062,11
2022-02-02,0.019072849580799314,11
2022-02-03,0.5856361465099952,11
2022-02-04,-0.6068257103358831,11
2022-02-05,,1
2022-02-06,,1
2022-02-07,0.014523713751331354,11
2022-02-08,-0.07665943213373996,11
2022-02-09,-0.4625547141357456,11
2022-02-10,0.6861631325595187,11
2022-02-11,1.0443527962336023,11
2022-02-12,,1
2022-02-13,,1
2022-02-14,0.8403053401773477,11
2022-02-15,-0.6213552623918875,11
2022-02-16,-0.16008847785672692,11
2022-02-17,1.0951914447772064,11
2022-02-18,0.5677874693638698,11
2022-02-19,,1
2022-02-20,,1
2022-02-21,,3
2022-02-22,0.5937422764053754,11
2022-02-23,0.5128094093785193,11
2022-02-24,0.4549015096423483,11
2022-02-25,-0.7786961535722537,11
2022-02-26,,1
2022-02-27,,1
2022-02-28,0.497461827722769,11
2022-03-01,1.6007607189363844,11
2022-03-02,0.10008398645359563,11
2022-03-03,0.5829795264331984,11
2022-03-04,1.9167049671803105,11
2022-03-05,,1
2022-03-06,,1
2022-03-07,2.1984310825142823,11
2022-03-08,0.44087210899773555,11
2022-03-09,-2.006294354996674,11
2022-03-10,0.40897063418255075,11
2022-03-11,1.0399114121820714,11
2022-03-12,,1
2022-03-13,,1
2022-03-14,0.0411132340494021,11
2022-03-15,-0.8399087406507936,11
2022-03-16,-1.6676759970642188,11
2022-03-17,-0.039817750742868,11
2022-03-18,-0.27352048157476094,11
2022-03-19,,1
2022-03-20,,1
2022-03-21,0.5444593628647969,11
2022-03-22,-0.5712597541767951,11
2022-03-23,0.16345355041349777,11
2022-03-24,-0.11823252157468019,11
2022-03-25,-0.24504654185171318,11
2022-03-26,,1
2022-03-27,,1
2022-03-28,-0.45342176591972055,11
2022-03-29,-1.2218399744409927,11
2022-03-30,0.19327165480093964,11
2022-03-31,0.5357708864922942,11
2022-04-01,-0.1453810464202298,11
2022-04-02,,1
2022-04-03,,1
2022-04-04,-0.33672188199427944,11
2022-04-05,0.6412159213491829,11
2022-04-06,0.28323668021576187,11
2022-04-07,0.12222990379355618,11
2022-04-08,0.31392720268458496,11
2022-04-09,,1
2022-04-10,,1
2022-04-11,0.39864924389108974,11
2022-04-12,0.2110029856787669,11
2022-04-13,-0.18018505210569452,11
2022-04-14,0.3443096159400366,11
2022-04-15,,3
2022-04-16,,1
2022-04-17,,1
2022-04-18,0.12056967661417159,11
2022-04-19,-0.47561549367211486,11
2022-04-20,-0.5572176075736384,11
2022-04-21,0.6208662788002131,11
2022-04-22,0.6654222770728443,11
2022-04-23,,1
2022-04-24,,1
2022-04-25,-0.241725849725233,11
2022-04-26,1.6475796905752231,11
2022-04-27,0.4005745793794452,11
2022-04-28,-0.1199529583351581,11
2022-04-29,0.4755445057339216,11
2022-04-30,,1
2022-05-01,,1
2022-05-02,0.06545379799347538,11
2022-05-03,-0.07235300198571594,11
2022-05-04,-0.692930407053144,11
2022-05-05,1.469095234760558,11
2022-05-06,0.4502935392292111,11
2022-05-07,,1
2022-05-08,,1
2022-05-09,0.8751761508117354,11
2022-05-10,-0.11916252126573931,11
2022-05-11,1.0593439412552248,11
2022-05-12,0.5432807923552244,11
2022-05-13,0.0011782572587956221,11
2022-05-14,,1
2022-05-15,,1
2022-05-16,0.21758151198952458,11
2022-05-17,-0.6264851824836654,11
2022-05-18,0.7387552871226425,11
2022-05-19,0.14986858328757185,11
2022-05-20,0.18513904319772118,11
2022-05-21,,1
2022-05-22,,1
2022-05-23,-0.45626556066592533,11
2022-05-24,0.025956294591438143,11
2022-05-25,-0.2845910699573955,11
2022-05-26,-0.3614334336621698,11
2022-05-27,-0.40431442669327305,11
2022-05-28,,1
2022-05-29,,1
2022-05-30,,3
2022-05-31,-0.13068229213479116,11
2022-06-01,0.43521229954701507,11
2022-06-02,-0.43867271191298746,11
2022-06-03,0.32338788456585194,11
2022-06-04,,1
2022-06-05,,1
2022-06-06,-0.13491824232880256,11
2022-06-07,-0.16184023226664498,11
2022-06-08,0.29096960045504167,11
2022-06-09,0.3998404376354942,11
2022-06-10,1.1914526576481572,11
2022-06-11,,1
2022-06-12,,1
2022-06-13,1.7008985979565552,11
2022-06-14,0.07913469989806524,11
2022-06-15,-0.7626291585971106,11
2022-06-16,1.239207093312415,11
2022-06-17,0.09761920519943161,11
2022-06-18,,1
2022-06-19,,1
2022-06-20,,3
2022-06-21,-0.3106248890016696,11
2022-06-22,0.0653385359298539,11
2022-06-23,-0.2701198739326831,11
2022-06-24,-0.215972113389756,11
2022-06-25,,1
2022-06-26,,1
2022-06-27,-0.010976757536241588,11
2022-06-28,0.5692181818151677,11
2022-06-29,0.31553106298235767,11
2022-06-30,0.14382189783577198,11
2022-07-01,0.18919761780743843,11
2022-07-02,,1
2022-07-03,,1
2022-07-04,,3
2022-07-05,-0.09838493168138986,11
2022-07-06,0.2821763924201065,11
2022-07-07,-0.4752198712712387,11
2022-07-08,-0.007816794074349688,11
2022-07-09,,1
2022-07-10,,1
2022-07-11,0.6676563790638681,11
2022-07-12,-0.005725964781355533,11
2022-07-13,0.2093117284968683,11
2022-07-14,-0.1499452731075731,11
2022-07-15,-0.600235124347179,11
2022-07-16,,1
2022-07-17,,1
2022-07-18,-0.049504989228607306,11
2022-07-19,-0.8390607324209306,11
2022-07-20,-0.2850511197718393,11
2022-07-21,-0.2928246272219833,11
2022-07-22,0.40519198990502775,11
2022-07-23,,1
2022-07-24,,1
2022-07-25,0.1688418847038552,11
2022-07-26,0.3144569731397257,11
2022-07-27,-0.5997371329886387,11
2022-07-28,-0.25330989462874914,11
2022-07-29,0.19299088144523954,11
2022-07-30,,1
2022-07-31,,1
2022-08-01,-0.008989535454007673,11
2022-08-02,0.3562508439803365,11
2022-08-03,-0.5194176204338254,11
2022-08-04,-0.17519165941439496,11
2022-08-05,-0.10525719555963856,11
2022-08-06,,1
2022-08-07,,1
2022-08-08,-0.12960804540030813,11
2022-08-09,0.15126011684063298,11
2022-08-10,-0.8443056900450546,11
2022-08-11,0.030179389084467833,11
2022-08-12,-0.38664023444746126,11
2022-08-13,,1
2022-08-14,,1
2022-08-15,0.09732234129303027,11
2022-08-16,0.003426624752511603,11
2022-08-17,-0.018243145741388744,11
2022-08-18,0.07167046297836138,11
2022-08-19,0.5660312100149221,11
2022-08-20,,1
2022-08-21,,1
2022-08-22,0.3474906044823761,11
2022-08-23,0.13007641295073935,11
2022-08-24,-0.001787803535533569,11
2022-08-25,-0.4872907686394879,11
2022-08-26,0.7511925324680706,11
2022-08-27,,1
2022-08-28,,1
2022-08-29,0.09111199597923529,11
2022-08-30,-0.16838092325241868,11
2022-08-31,-0.10766975647970477,11
2022-09-01,-0.23060657782986976,11
2022-09-02,0.3621376331146985,11
2022-09-03,,1
2022-09-04,,1
2022-09-05,,3
2022-09-06,0.17250223079407612,11
2022-09-07,-0.7547462988010957,11
2022-09-08,-0.4145787108291898,11
2022-09-09,-0.5551594382967413,11
2022-09-10,,1
2022-09-11,,1
2022-09-12,-0.32047351929628687,11
2022-09-13,1.054277486846455,11
2022-09-14,-0.019694854788605835,11
2022-09-15,0.16188657688725552,11
2022-09-16,0.07494723263226288,11
2022-09-17,,1
2022-09-18,,1
2022-09-19,-0.16423092177473697,11
2022-09-20,0.24956350618668746,11
2022-09-21,0.5332019608904573,11
2022-09-22,0.27532727435212634,11
2022-09-23,0.7552957812016943,11
2022-09-24,,1
2022-09-25,,1
2022-09-26,0.305001832667917,11
2022-09-27,0.2354699407246027,11
2022-09-28,-0.06910701245367336,11
2022-09-29,0.2105756617962848,11
2022-09-30,-0.0009710525185389215,11
2022-10-01,,1
2022-10-02,,1
2022-10-03,-0.031829503034273864,11
2022-10-04,-0.7356677094262927,11
2022-10-05,0.0036436736956173554,11
2022-10-06,0.4788094622567014,11
2022-10-07,0.8850916863920822,11
2022-10-08,,1
2022-10-09,,1
2022-10-10,0.31100677624859546,11
2022-10-11,0.26363651560219536,11
2022-10-12,0.03777935853076215,11
2022-10-13,-0.370970611602821,11
2022-10-14,0.12345384514320566,11
2022-10-15,,1
2022-10-16,,1
2022-10-17,-0.6843639758169471,11
2022-10-18,-0.37464035384723376,11
2022-10-19,0.3483610839430762,11
2022-10-20,0.20400917940389063,11
2022-10-21,-0.41480493637488464,11
2022-10-22,,1
2022-10-23,,1
2022-10-24,0.3194650970423174,11
2022-10-25,-0.510903317454669,11
2022-10-26,-0.16188854169046152,11
2022-10-27,0.28702784537219156,11
2022-10-28,-0.2827814527776616,11
2022-10-29,,1
2022-10-30,,1
2022-10-31,0.1487190039201389,11
2022-11-01,-0.02739594320098143,11
2022-11-02,0.4895816090496284,11
2022-11-03,0.22134677285805146,11
2022-11-04,-0.4494369091789666,11
2022-11-05,,1
2022-11-06,,1
2022-11-07,-0.3362903311990816,11
2022-11-08,0.17919649721185368,11
2022-11-09,0.81118205780414,11
2022-11-10,-1.116535562260269,11
2022-11-11,-0.17702526125782866,11
2022-11-12,,1
2022-11-13,,1
2022-11-14,0.05974179442224345,11
2022-11-15,-0.36222727469114924,11
2022-11-16,0.24432300277347804,11
2022-11-17,-0.28396009038999215,11
2022-11-18,-0.24414800098827916,11
2022-11-19,,1
2022-11-20,,1
2022-11-21,0.2088866779194238,11
2022-11-22,-0.39722735263729925,11
2022-11-23,-0.5366794778503263,11
2022-11-24,,3
2022-11-25,0.010099777305223974,11
2022-11-26,,1
2022-11-27,,1
2022-11-28,0.2703809625315295,11
2022-11-29,-0.16469529249816323,11
2022-11-30,-0.7513397912047317,11
2022-12-01,0.17434506235068042,11
2022-12-02,-0.17568715661976303,11
2022-12-03,,1
2022-12-04,,1
2022-12-05,0.011751975226976545,11
2022-12-06,-0.08456881629486547,11
2022-12-07,-0.007717325552743848,11
2022-12-08,-0.41183957127687837,11
2022-12-09,-0.08399628816537114,11
2022-12-10,,1
2022-12-11,,1
2022-12-12,-0.10038818472206805,11
2022-12-13,-0.2743922083095774,11
2022-12-14,0.07063883587515854,11
2022-12-15,0.2548778355385441,11
2022-12-16,-0.04298328911514659,11
2022-12-17,,1
2022-12-18,,1
2022-12-19,0.19748314368049294,11
2022-12-20,-0.23311914944569415,11
2022-12-21,0.2020447849248055,11
2022-12-22,-0.023080015679194984,11
2022-12-23,-0.11474471859740398,11
2022-12-24,,1
2022-12-25,,1
2022-12-26,,3
2022-12-27,0.014027363870378486,11
2022-12-28,0.15530792921728917,11
2022-12-29,-0.5175443544511522,11
2022-12-30,0.047136095964286764,11
2022-12-31,,1
2023-01-01,,1
2023-01-02,,3
2023-01-03,0.12605706468702377,11
2023-01-04,-0.4030675550372927,11
2023-01-05,-0.0938449149985428,11
2023-01-06,-0.4148029056603891,11
2023-01-07,,1
2023-01-08,,1
2023-01-09,-0.24379517001110027,11
2023-01-10,-0.3724875971129574,11
2023-01-11,-0.24774029934490513,11
2023-01-12,-0.33433552166376845,11
2023-01-13,-0.16324304154946995,11
2023-01-14,,1
2023-01-15,,1
2023-01-16,,3
2023-01-17,-0.13194029557044587,11
2023-01-18,0.21571184909977956,11
2023-01-19,-0.08641752064203011,11
2023-01-20,-0.6383695090073961,11
2023-01-21,,1
2023-01-22,,1
2023-01-23,-0.4068293210809749,11
2023-01-24,-0.23993919228894145,11
2023-01-25,-0.19034634079291113,11
2023-01-26,-0.2691262541756659,11
2023-01-27,-0.18521205599109658,11
2023-01-28,,1
2023-01-29,,1
2023-01-30,0.2084684907173087,11
2023-01-31,-0.2950874943383362,11
2023-02-01,-0.577919621589745,11
2023-02-02,-0.28904037571201857,11
2023-02-03,-0.046867644051602146,11
2023-02-04,,1
2023-02-05,,1
2023-02-06,0.00641337920134146,11
2023-02-07,-0.23694413311512738,11
2023-02-08,0.27614036664193126,11
2023-02-09,0.0029050551996882908,11
2023-02-10,0.054564919705024535,11
2023-02-11,,1
2023-02-12,,1
2023-02-13,-0.22977786196963154,11
2023-02-14,-0.403803287908592,11
2023-02-15,-0.4852176743394944,11
2023-02-16,0.12660764010105163,11
2023-02-17,-0.23556256701596776,11
2023-02-18,,1
2023-02-19,,1
2023-02-20,,3
2023-02-21,0.2680189762456176,11
2023-02-22,-0.07100831417445451,11
2023-02-23,-0.12005672251664695,11
2023-02-24,0.3584322703813932,11
2023-02-25,,1
2023-02-26,,1
2023-02-27,-0.32161311278265553,11
2023-02-28,0.1301197560315785,11
2023-03-01,-0.23244184117310976,11
2023-03-02,-0.26288287504484004,11
2023-03-03,-0.026809624876041473,11
2023-03-04,,1
2023-03-05,,1
2023-03-06,-0.07380292036015884,11
2023-03-07,0.018902526580164888,11
2023-03-08,0.023191950096984604,11
2023-03-09,0.5527225309382564,11
2023-03-10,0.5107974045217373,11
2023-03-11,,1
2023-03-12,,1
2023-03-13,0.026239023311587492,11
2023-03-14,-0.4604454283582103,11
2023-03-15,0.4028794103791056,11
2023-03-16,-0.20407575776837852,11
2023-03-17,0.09984124181043397,11
2023-03-18,,1
2023-03-19,,1
2023-03-20,-0.07759819931764934,11
2023-03-21,-0.5949771013752616,11
2023-03-22,0.05826759534722678,11
2023-03-23,0.0618440449673227,11
2023-03-24,0.14363984677214958,11
2023-03-25,,1
2023-03-26,,1
2023-03-27,-0.017797276616524405,11
2023-03-28,-0.2452640918908623,11
2023-03-29,-0.5214643519791177,11
2023-03-30,-0.311414846965136,11
2023-03-31,-0.38667493763124466,11
2023-04-01,,1
2023-04-02,,1
2023-04-03,0.3083990890271304,11
2023-04-04,0.07996182902130045,11
2023-04-05,0.1073109222342938,11
2023-04-06,-0.13597818169473772,11
2023-04-07,,3
2023-04-08,,1
2023-04-09,,1
2023-04-10,-0.47417505339403443,11
2023-04-11,-0.22304113192078762,11
2023-04-12,-0.08068953618055588,11
2023-04-13,-0.4874637149665509,11
2023-04-14,-0.26422842937998864,11
2023-04-15,,1
2023-04-16,,1
2023-04-17,-0.21671417415558575,11
2023-04-18,-0.1809765798453664,11
2023-04-19,-0.035823822126456906,11
2023-04-20,-0.028375070957557168,11
2023-04-21,-0.11160340980288108,11
2023-04-22,,1
2023-04-23,,1
2023-04-24,-0.10542681011125997,11
2023-04-25,0.1062794960739646,11
2023-04-26,-0.21015894511939467,11
2023-04-27,-0.6323711708730234,11
2023-04-28,-0.08490666205322592,11
2023-04-29,,1
2023-04-30,,1
2023-05-01,-0.27873830203272676,11
2023-05-02,0.009347509675248344,11
2023-05-03,-0.17348576514299016,11
2023-05-04,0.21763301171306768,11
2023-05-05,-0.5175490261977576,11
2023-05-06,,1
2023-05-07,,1
2023-05-08,-0.017255846999057276,11
2023-05-09,0.153837944029659,11
2023-05-10,-0.20895284075143936,11
2023-05-11,0.055912430755091176,11
2023-05-12,0.07920791565281372,11
2023-05-13,,1
2023-05-14,,1
2023-05-15,-0.3413113313021436,11
2023-05-16,-0.12731316976562732,11
2023-05-17,-0.2509070984884908,11
2023-05-18,-0.2927868550183582,11
2023-05-19,-0.13963927921032962,11
2023-05-20,,1
2023-05-21,,1
2023-05-22,-0.24653244218347564,11
2023-05-23,0.15853767670988403,11
2023-05-24,0.3742144166620338,11
2023-05-25,-0.4296406005232097,11
2023-05-26,-0.377953936708313,11
2023-05-27,,1
2023-05-28,,1
2023-05-29,,3
2023-05-30,0.008782537012900316,11
2023-05-31,0.17959189614736612,11
2023-06-01,-0.15603364971843614,11
2023-06-02,-0.6200091762434271,11
2023-06-03,,1
2023-06-04,,1
2023-06-05,0.05420942961882582,11
2023-06-06,-0.38469754675731666,11
2023-06-07,-0.08619019852000098,11
2023-06-08,-0.4028226004388938,11
2023-06-09,-0.2830737855024179,11
2023-06-10,,1
2023-06-11,,1
2023-06-12,-0.39301325765815476,11
2023-06-13,-0.34992463043769007,11
2023-06-14,-0.21703008571360513,11
2023-06-15,-0.4012576360596787,11
2023-06-16,-0.29018034849265945,11
2023-06-17,,1
2023-06-18,,1
2023-06-19,,3
2023-06-20,-0.18625017684241582,11
2023-06-21,-0.16969526804896243,11
2023-06-22,-0.5192444399506567,11
2023-06-23,0.05049501531014664,11
2023-06-24,,1
2023-06-25,,1
2023-06-26,-0.04900432450309955,11
2023-06-27,-0.6068237942378634,11
2023-06-28,0.0175971304390684,11
2023-06-29,-0.20447962516749288,11
2023-06-30,-0.2411214994467139,11
2023-07-01,,1
2023-07-02,,1
2023-07-03,-0.3552279135557411,11
2023-07-04,,3
2023-07-05,0.12745390169249168,11
2023-07-06,0.13352969642263177,11
2023-07-07,-0.18661775752831494,11
2023-07-08,,1
2023-07-09,,1
2023-07-10,-0.23784753745853243,11
2023-07-11,-0.1848736803967209,11
2023-07-12,-0.234044741988351,11
2023-07-13,-0.45335847991326383,11
2023-07-14,-0.05123820872772766,11
2023-07-15,,1
2023-07-16,,1
2023-07-17,-0.31615731320469637,11
2023-07-18,0.0936761570407926,11
2023-07-19,-0.053405161978446185,11
2023-07-20,0.002730320818263445,11
2023-07-21,0.02095382984929801,11
2023-07-22,,1
2023-07-23,,1
2023-07-24,-0.15702292631742157,11
2023-07-25,-0.08780620035035525,11
2023-07-26,-0.17302970060483505,11
2023-07-27,0.09806794805111267,11
2023-07-28,-0.077172979364189,11
2023-07-29,,1
2023-07-30,,1
2023-07-31,-0.21384294204368218,11
2023-08-01,-0.26425617356259623,11
2023-08-02,0.20161130175972336,11
2023-08-03,-0.018325826136413273,11
2023-08-04,0.14432469455574254,11
2023-08-05,,1
2023-08-06,,1
2023-08-07,-0.2631669582697669,11
2023-08-08,0.03076009774497367,11
2023-08-09,0.034903302676804616,11
2023-08-10,-0.2593958630747467,11
2023-08-11,-0.06407101989231756,11
2023-08-12,,1
2023-08-13,,1
2023-08-14,-0.050222136025201675,11
2023-08-15,0.053503353199860215,11
2023-08-16,0.06851699163407839,11
2023-08-17,0.2729159488815816,11
2023-08-18,0.2467186839545468,11
2023-08-19,,1
2023-08-20,,1
2023-08-21,-0.15078617730614755,11
2023-08-22,-0.05813368888018793,11
2023-08-23,-0.17961073063788674,11
2023-08-24,0.34465239334057435,11
2023-08-25,-0.16680337758692612,11
2023-08-26,,1
2023-08-27,,1
2023-08-28,-0.21322094196429184,11
2023-08-29,-0.49785131787882536,11
2023-08-30,-0.04580641126392548,11
2023-08-31,0.2796738577275854,11
2023-09-01,0.08326095409302478,11
2023-09-02,,1
2023-09-03,,1
2023-09-04,,3
2023-09-05,0.011790352041708035,11
2023-09-06,0.06634485216614364,11
2023-09-07,-0.07120939126479552,11
2023-09-08,0.051511778182576816,11
2023-09-09,,1
2023-09-10,,1
2023-09-11,-0.26988627649677693,11
2023-09-12,-0.04560839566408726,11
2023-09-13,-0.23533056795513116,11
2023-09-14,-0.12732512653220626,11
2023-09-15,0.2822227523143362,11
2023-09-16,,1
2023-09-17,,1
2023-09-18,-0.139164182939923,11
2023-09-19,-0.10592752034337351,11
2023-09-20,0.119156440752628,11
2023-09-21,0.1681278919491659,11
2023-09-22,0.046793344394554445,11
2023-09-23,,1
2023-09-24,,1
2023-09-25,-0.1574747383103386,11
2023-09-26,0.35054419532424946,11
2023-09-27,0.004436143652476809,11
2023-09-28,-0.3816037118288996,11
2023-09-29,-0.1302791710262815,11
2023-09-30,,1
2023-10-01,,1
2023-10-02,-0.01551076468830842,11
2023-10-03,0.42532761292528676,11
2023-10-04,-0.33791335848612036,11
2023-10-05,-0.17511028035113158,11
2023-10-06,-0.36233538855926034,11
2023-10-07,,1
2023-10-08,,1
2023-10-09,0.1092858927805198,11
2023-10-10,0.047090050823857504,11
2023-10-11,-0.10779305443605985,11
2023-10-12,0.12170640167266816,11
2023-10-13,0.8414581516054054,11
2023-10-14,,1
2023-10-15,,1
2023-10-16,-0.5510582012493841,11
2023-10-17,-0.0589608086923789,11
2023-10-18,0.5793992980257078,11
2023-10-19,0.2593692021989681,11
2023-10-20,0.14111662202924954,11
2023-10-21,,1
2023-10-22,,1
2023-10-23,-0.603181039360186,11
2023-10-24,-0.41301039851467836,11
2023-10-25,0.511724411062865,11
2023-10-26,0.2593476543199361,11
2023-10-27,0.29300553231498155,11
2023-10-28,,1
2023-10-29,,1
2023-10-30,-0.30809950543140835,11
2023-10-31,-0.13041964642920184,11
2023-11-01,-0.5148076185379864,11
2023-11-02,-0.32398307368672347,11
2023-11-03,-0.6588735442695446,11
2023-11-04,,1
2023-11-05,,1
2023-11-06,-0.2940133894799458,11
2023-11-07,-0.2666574336258544,11
2023-11-08,-0.18637235160231802,11
2023-11-09,0.06380755548889462,11
2023-11-10,-0.502385193979619,11
2023-11-11,,1
2023-11-12,,1
2023-11-13,0.0618724682321889,11
2023-11-14,-0.6309411650533597,11
2023-11-15,-0.7277076210980411,11
2023-11-16,0.15206358815615234,11
2023-11-17,-0.09565395623270055,11
2023-11-18,,1
2023-11-19,,1
2023-11-20,-0.3132846359526283,11
2023-11-21,0.37135689784657566,11
2023-11-22,-0.3025167832468573,11
2023-11-23,,3
2023-11-24,-0.39934050352338823,11
2023-11-25,,1
2023-11-26,,1
2023-11-27,-0.05602357611010174,11
2023-11-28,-0.0773886271788026,11
2023-11-29,0.09155312353119571,11
2023-11-30,-0.149362612676026,11
2023-12-01,-0.2788970312591084,11
2023-12-02,,1
2023-12-03,,1
2023-12-04,-0.2604273140526334,11
2023-12-05,-0.14519687518823654,11
2023-12-06,0.04304977933030268,11
2023-12-07,-0.3011435783855274,11
2023-12-08,-0.017010485318498934,11
2023-12-09,,1
2023-12-10,,1
